year,Rk,School,Conf,Overall W,Overall L,Overall Pct,Conference W,Conference L,Conference Pct,PPG,OPPG,SRS SRS,SRS SOS,Polls AP Pre,Polls AP High,Polls AP Post,Notes,Polls AP Curr
2015,78,Ball State,MAC (West),3,9,.250,2,6,.250,23.1,35.8,-10.66,-1.16,,,,,NA
2015,79,Eastern Michigan,MAC (West),1,11,.083,0,8,.000,25.4,42.1,-18.16,-3.83,,,,,NA
2015,80,Air Force,MWC (Mountain),8,6,.571,6,2,.750,33.8,25.5,0.36,-3.14,,,,,NA
2015,81,Boise State,MWC (Mountain),9,4,.692,5,3,.625,39.1,20.2,6.03,-4.66,23,20,,,NA
2015,82,Colorado State,MWC (Mountain),7,6,.538,5,3,.625,29.6,27.2,-5.09,-5.78,,,,,NA
2015,83,New Mexico,MWC (Mountain),7,6,.538,5,3,.625,29.9,28.4,-6.61,-5.84,,,,,NA
2015,84,Utah State,MWC (Mountain),6,7,.462,5,3,.625,29.0,26.7,-1.23,-1.92,,,,,NA
2015,85,Wyoming,MWC (Mountain),2,10,.167,2,6,.250,19.0,34.0,-17.03,-3.53,,,,,NA
2015,86,San Diego State,MWC (West),11,3,.786,8,0,1.000,32.1,16.4,6.26,-6.02,,,,,NA
2015,87,Nevada,MWC (West),7,6,.538,4,4,.500,26.2,26.8,-6.26,-6.11,,,,,NA
2015,88,San Jose State,MWC (West),6,7,.462,4,4,.500,27.9,27.2,-4.98,-4.37,,,,,NA
2015,89,Fresno State,MWC (West),3,9,.250,2,6,.250,22.3,38.1,-12.12,-1.79,,,,,NA
2015,90,Nevada-Las Vegas,MWC (West),3,9,.250,2,6,.250,28.6,33.7,-10.42,-3.33,,,,,NA
2015,91,Hawaii,MWC (West),3,10,.231,0,8,.000,17.6,35.6,-14.63,-2.71,,,,,NA
2015,92,Stanford,Pac-12 (North),12,2,.857,8,1,.889,37.8,22.6,18.81,5.17,21,3,3,,NA
2015,93,Oregon,Pac-12 (North),9,4,.692,7,2,.778,43.0,37.5,11.05,4.74,7,7,19,,NA
2015,94,Washington State,Pac-12 (North),9,4,.692,6,3,.667,31.5,27.7,6.55,1.48,,20,,,NA
2015,95,California,Pac-12 (North),8,5,.615,4,5,.444,37.9,30.7,9.54,4.92,,20,,,NA
2015,96,Washington,Pac-12 (North),7,6,.538,4,5,.444,30.6,18.8,9.73,4.27,,,,,NA
2015,97,Oregon State,Pac-12 (North),2,10,.167,0,9,.000,19.0,37.0,-7.66,5.51,,,,,NA
2015,98,Utah,Pac-12 (South),10,3,.769,6,3,.667,30.6,22.3,11.39,4.32,,3,17,,NA
2015,99,USC,Pac-12 (South),8,6,.571,6,3,.667,33.9,25.7,11.53,7.39,8,6,,,NA
2015,100,UCLA,Pac-12 (South),8,5,.615,5,4,.556,32.2,26.0,8.73,4.27,13,7,,,NA
2015,101,Arizona State,Pac-12 (South),6,7,.462,4,5,.444,34.6,33.5,4.91,4.45,15,15,,,NA
2015,102,Arizona,Pac-12 (South),7,6,.538,3,6,.333,37.4,35.8,1.27,1.12,22,16,,,NA
2015,103,Colorado,Pac-12 (South),4,9,.308,1,8,.111,24.6,27.5,-3.51,1.33,,,,,NA
2015,104,Florida,SEC (East),10,4,.714,7,1,.875,23.2,18.3,9.65,4.94,,8,25,,NA
2015,105,Georgia,SEC (East),10,3,.769,5,3,.625,26.3,16.9,8.98,1.83,9,7,,,NA
2015,106,Tennessee,SEC (East),9,4,.692,5,3,.625,35.2,20.0,13.94,3.10,25,22,22,,NA
2015,107,Kentucky,SEC (East),5,7,.417,2,6,.250,24.7,27.4,-4.09,0.41,,,,,NA
2015,108,Vanderbilt,SEC (East),4,8,.333,2,6,.250,15.2,21.0,-2.27,4.23,,,,,NA
2015,109,Missouri,SEC (East),5,7,.417,1,7,.125,13.6,16.2,0.20,3.04,24,21,,,NA
2015,110,South Carolina,SEC (East),3,9,.250,1,7,.125,21.9,27.5,-2.18,3.74,,,,,NA
2015,111,Alabama,SEC (West),14,1,.933,7,1,.875,35.1,15.1,23.72,7.46,3,1,1,,NA
2015,112,Ole Miss,SEC (West),10,3,.769,6,2,.750,40.8,22.6,14.42,4.42,17,3,10,,NA
2015,113,LSU,SEC (West),9,3,.750,5,3,.625,32.8,24.3,15.04,6.79,14,4,16,,NA
2015,114,Arkansas,SEC (West),8,5,.615,5,3,.625,35.9,27.4,12.79,6.02,18,18,,,NA
2015,115,Mississippi State,SEC (West),9,4,.692,4,4,.500,34.4,23.2,13.59,4.74,,20,,,NA
2015,116,Texas A&M,SEC (West),8,5,.615,4,4,.500,27.8,22.0,9.40,4.47,,9,,,NA
2015,117,Auburn,SEC (West),7,6,.538,2,6,.250,27.5,26.0,7.16,5.39,6,6,,,NA
2015,118,Appalachian State,Sun Belt,11,2,.846,7,1,.875,36.7,19.1,5.05,-7.34,,,,,NA
2015,119,Georgia Southern,Sun Belt,9,4,.692,6,2,.750,36.5,23.5,5.27,-5.42,,,,,NA
2015,120,Arkansas State,Sun Belt,9,4,.692,8,0,1.000,40.0,30.2,0.74,-6.26,,,,,NA
2015,121,Georgia State,Sun Belt,6,7,.462,5,3,.625,26.9,28.3,-7.61,-7.15,,,,,NA
2015,122,South Alabama,Sun Belt,5,7,.417,3,5,.375,25.0,37.3,-11.31,-3.72,,,,,NA
2015,123,Idaho,Sun Belt,4,8,.333,3,5,.375,30.3,42.1,-13.24,-4.57,,,,,NA
2015,124,Louisiana-Lafayette,Sun Belt,4,8,.333,3,5,.375,26.4,31.8,-12.46,-7.38,,,,,NA
2015,125,Troy,Sun Belt,4,8,.333,3,5,.375,27.9,28.3,-7.26,-4.68,,,,,NA
2015,126,New Mexico State,Sun Belt,3,9,.250,3,5,.375,28.6,45.0,-15.79,-5.29,,,,,NA
2015,127,Texas State,Sun Belt,3,9,.250,2,6,.250,26.9,39.2,-14.24,-5.16,,,,,NA
2015,128,Louisiana-Monroe,Sun Belt,2,11,.154,1,7,.125,21.0,36.5,-16.72,-4.42,,,,,NA
2016,1,Clemson,ACC (Atlantic),14,1,.933,7,1,.875,39.2,18.0,20.08,6.55,2,1,NA,,1
2016,2,Louisville,ACC (Atlantic),9,4,.692,7,1,.875,42.5,23.8,11.87,2.10,19,3,NA,,21
2016,3,Florida State,ACC (Atlantic),10,3,.769,5,3,.625,35.1,25.0,15.01,6.16,4,2,NA,,8
2016,4,North Carolina State,ACC (Atlantic),7,6,.538,3,5,.375,27.0,22.8,7.49,3.49,,,NA,,
2016,5,Wake Forest,ACC (Atlantic),7,6,.538,3,5,.375,20.4,22.2,0.73,1.80,,,NA,,
2016,6,Boston College,ACC (Atlantic),7,6,.538,2,6,.250,20.4,25.0,0.58,0.50,,,NA,,
2016,7,Syracuse,ACC (Atlantic),4,8,.333,2,6,.250,25.7,38.6,-4.51,4.57,,,NA,,
2016,8,Virginia Tech,ACC (Coastal),10,4,.714,6,2,.750,35.0,22.8,11.00,2.43,,16,NA,,16
2016,9,Miami (FL),ACC (Coastal),9,4,.692,5,3,.625,34.3,18.5,13.36,2.82,,10,NA,,20
2016,10,North Carolina,ACC (Coastal),8,5,.615,5,3,.625,32.3,24.9,8.25,1.79,22,15,NA,,
2016,11,Pitt,ACC (Coastal),8,5,.615,5,3,.625,40.9,35.2,8.12,3.51,,22,NA,,
2016,12,Georgia Tech,ACC (Coastal),9,4,.692,4,4,.500,28.2,24.5,7.13,2.90,,,NA,,
2016,13,Duke,ACC (Coastal),4,8,.333,1,7,.125,23.3,28.2,-1.36,3.39,,,NA,,
2016,14,Virginia,ACC (Coastal),2,10,.167,1,7,.125,22.5,33.8,-8.25,1.84,,,NA,,
2016,15,South Florida,American (East),11,2,.846,7,1,.875,43.8,31.6,7.83,-2.70,,19,NA,,19
2016,16,Temple,American (East),10,4,.714,7,1,.875,32.4,18.4,8.97,-3.32,,23,NA,,
2016,17,UCF,American (East),6,7,.462,4,4,.500,28.8,24.6,-0.01,-1.86,,,NA,,
2016,18,Cincinnati,American (East),4,8,.333,1,7,.125,19.3,26.9,-9.17,-1.58,,,NA,,
2016,19,Connecticut,American (East),3,9,.250,1,7,.125,14.8,28.1,-13.30,-2.55,,,NA,,
2016,20,East Carolina,American (East),3,9,.250,1,7,.125,27.0,36.1,-9.69,-0.11,,,NA,,
2016,21,Navy,American (West),9,5,.643,7,1,.875,37.9,31.0,3.59,-0.84,,20,NA,,
2016,22,Tulsa,American (West),10,3,.769,6,2,.750,42.5,29.8,6.91,-3.71,,,NA,,
2016,23,Houston,American (West),9,4,.692,5,3,.625,35.8,23.5,5.44,-1.95,15,6,NA,,
2016,24,Memphis,American (West),8,5,.615,5,3,.625,38.8,28.8,2.96,-1.11,,,NA,,
2016,25,SMU,American (West),5,7,.417,3,5,.375,27.7,36.3,-4.84,-0.34,,,NA,,
2016,26,Tulane,American (West),4,8,.333,1,7,.125,24.1,27.7,-6.54,-2.21,,,NA,,
2016,27,Oklahoma,Big 12,11,2,.846,9,0,1.000,43.9,28.8,14.98,3.60,3,3,NA,,5
2016,28,Oklahoma State,Big 12,10,3,.769,7,2,.778,38.6,26.5,11.16,1.70,21,10,NA,,11
2016,29,West Virginia,Big 12,10,3,.769,7,2,.778,31.2,24.0,9.57,2.03,,10,NA,,18
2016,30,Kansas State,Big 12,9,4,.692,6,3,.667,32.2,22.3,8.09,1.33,,,NA,,
2016,31,Texas Christian,Big 12,6,7,.462,4,5,.444,31.0,28.0,2.63,1.47,13,13,NA,,
2016,32,Baylor,Big 12,7,6,.538,3,6,.333,34.6,29.0,3.01,0.39,23,8,NA,,
2016,33,Texas,Big 12,5,7,.417,3,6,.333,31.9,31.5,1.75,2.42,,11,NA,,
2016,34,Texas Tech,Big 12,5,7,.417,3,6,.333,43.7,43.5,1.34,1.50,,,NA,,
2016,35,Iowa State,Big 12,3,9,.250,2,7,.222,27.7,31.3,-4.43,1.65,,,NA,,
2016,36,Kansas,Big 12,2,10,.167,1,8,.111,20.3,37.3,-10.65,2.52,,,NA,,
2016,37,Ohio State,Big Ten (East),11,2,.846,8,1,.889,39.4,15.5,18.82,6.59,6,2,NA,,6
2016,38,Penn State,Big Ten (East),11,3,.786,8,1,.889,37.6,25.4,15.72,5.44,,5,NA,,7
2016,39,Michigan,Big Ten (East),10,3,.769,7,2,.778,40.3,14.1,17.56,4.79,7,2,NA,,10
2016,40,Indiana,Big Ten (East),6,7,.462,4,5,.444,25.8,27.2,1.38,2.69,,,NA,,
2016,41,Maryland,Big Ten (East),6,7,.462,3,6,.333,25.8,29.5,0.07,1.60,,,NA,,
2016,42,Michigan State,Big Ten (East),3,9,.250,1,8,.111,24.1,27.8,-1.79,4.29,12,8,NA,,
2016,43,Rutgers,Big Ten (East),2,10,.167,0,9,.000,15.7,37.5,-6.97,4.95,,,NA,,
2016,44,Wisconsin,Big Ten (West),11,3,.786,7,2,.778,28.4,15.6,15.30,5.30,,5,NA,,9
2016,45,Nebraska,Big Ten (West),9,4,.692,6,3,.667,26.5,23.9,7.55,2.94,,7,NA,,
2016,46,Iowa,Big Ten (West),8,5,.615,6,3,.667,24.9,18.8,6.81,2.11,17,13,NA,,
2016,47,Minnesota,Big Ten (West),9,4,.692,5,4,.556,29.3,22.1,8.65,1.65,,,NA,,
2016,48,Northwestern,Big Ten (West),7,6,.538,5,4,.556,26.0,22.2,5.46,3.07,,,NA,,
2016,49,Illinois,Big Ten (West),3,9,.250,2,7,.222,19.7,31.9,-7.75,3.75,,,NA,,
2016,50,Purdue,Big Ten (West),3,9,.250,1,8,.111,24.6,38.3,-8.96,1.29,,,NA,,
2016,51,Western Kentucky,CUSA (East),11,3,.786,7,1,.875,45.5,24.6,8.68,-4.03,,,NA,,
2016,52,Old Dominion,CUSA (East),10,3,.769,7,1,.875,35.1,27.2,1.11,-6.51,,,NA,,
2016,53,Middle Tennessee State,CUSA (East),8,5,.615,5,3,.625,39.7,35.8,-5.53,-6.99,,,NA,,
2016,54,Florida International,CUSA (East),4,8,.333,4,4,.500,24.0,34.8,-12.82,-4.74,,,NA,,
2016,55,Florida Atlantic,CUSA (East),3,9,.250,2,6,.250,26.4,39.8,-14.60,-5.68,,,NA,,
2016,56,Marshall,CUSA (East),3,9,.250,2,6,.250,26.4,35.3,-13.59,-4.59,,,NA,,
2016,57,Charlotte,CUSA (East),4,8,.333,,,,25.2,34.6,-12.51,-5.76,,,NA,,
2016,58,Louisiana Tech,CUSA (West),9,5,.643,6,2,.750,44.3,33.6,3.39,-4.82,,,NA,,
2016,59,UTSA,CUSA (West),6,7,.462,5,3,.625,29.2,27.9,-3.92,-5.07,,,NA,,
2016,60,Southern Mississippi,CUSA (West),7,6,.538,4,4,.500,32.8,29.5,-3.73,-5.04,,,NA,,
2016,61,North Texas,CUSA (West),5,8,.385,3,5,.375,24.8,32.6,-10.33,-4.56,,,NA,,
2016,62,UTEP,CUSA (West),4,8,.333,2,6,.250,26.3,34.9,-13.33,-7.25,,,NA,,
2016,63,Rice,CUSA (West),3,9,.250,2,6,.250,25.3,37.3,-13.67,-4.34,,,NA,,
2016,64,Massachusetts,Ind,2,10,.167,,,,23.3,35.5,-11.94,-1.44,,,NA,,
2016,65,Brigham Young,Ind,9,4,.692,,,,29.5,19.5,6.50,-1.19,,,NA,,
2016,66,Army,Ind,8,5,.615,,,,29.9,19.8,-2.41,-6.41,,,NA,,
2016,67,Notre Dame,Ind,4,8,.333,,,,30.9,27.8,4.27,3.94,10,10,NA,,
2016,68,Ohio,MAC (East),8,6,.571,6,2,.750,26.3,22.6,-1.99,-5.56,,,NA,,
2016,69,Miami (OH),MAC (East),6,7,.462,6,2,.750,22.8,23.8,-6.79,-5.87,,,NA,,
2016,70,Akron,MAC (East),5,7,.417,3,5,.375,27.4,33.6,-6.52,-3.93,,,NA,,
2016,71,Bowling Green State,MAC (East),4,8,.333,3,5,.375,24.8,38.3,-10.58,-4.08,,,NA,,
2016,72,Kent State,MAC (East),3,9,.250,2,6,.250,20.6,28.7,-9.12,-3.20,,,NA,,
2016,73,Buffalo,MAC (East),2,10,.167,1,7,.125,16.5,32.3,-18.24,-5.57,,,NA,,
2016,74,Western Michigan,MAC (West),13,1,.929,8,0,1.000,41.6,19.8,12.03,-4.61,,12,NA,,15
2016,75,Toledo,MAC (West),9,4,.692,6,2,.750,38.0,25.7,4.94,-3.75,,,NA,,
2016,76,Northern Illinois,MAC (West),5,7,.417,5,3,.625,30.5,30.3,-4.39,-3.64,,,NA,,
2016,77,Eastern Michigan,MAC (West),7,6,.538,4,4,.500,29.6,29.8,-4.30,-4.07,,,NA,,
2016,78,Central Michigan,MAC (West),6,7,.462,3,5,.375,26.3,30.3,-5.60,-2.91,,,NA,,
2016,79,Ball State,MAC (West),4,8,.333,1,7,.125,27.0,30.1,-9.11,-5.86,,,NA,,
2016,80,Boise State,MWC (Mountain),10,3,.769,6,2,.750,33.8,23.3,8.01,-0.91,,13,NA,,
2016,81,New Mexico,MWC (Mountain),9,4,.692,6,2,.750,36.7,31.5,-1.21,-5.44,,,NA,,
2016,82,Wyoming,MWC (Mountain),8,6,.571,6,2,.750,35.9,34.1,1.37,-0.99,,,NA,,
2016,83,Air Force,MWC (Mountain),10,3,.769,5,3,.625,35.2,26.2,4.09,-4.53,,,NA,,
2016,84,Colorado State,MWC (Mountain),7,6,.538,5,3,.625,35.3,30.4,2.52,-1.17,,,NA,,
2016,85,Utah State,MWC (Mountain),3,9,.250,1,7,.125,23.9,29.3,-5.99,0.10,,,NA,,
2016,86,San Diego State,MWC (West),11,3,.786,6,2,.750,35.2,20.2,5.97,-5.17,,19,NA,,25
2016,87,Hawaii,MWC (West),7,7,.500,4,4,.500,28.3,37.3,-6.44,-3.44,,,NA,,
2016,88,Nevada,MWC (West),5,7,.417,3,5,.375,25.4,29.0,-9.70,-6.87,,,NA,,
2016,89,Nevada-Las Vegas,MWC (West),4,8,.333,3,5,.375,31.6,36.8,-10.05,-3.80,,,NA,,
2016,90,San Jose State,MWC (West),4,8,.333,3,5,.375,24.4,34.7,-10.03,-2.61,,,NA,,
2016,91,Fresno State,MWC (West),1,11,.083,0,8,.000,17.7,30.9,-14.26,-2.42,,,NA,,
2016,92,Washington,Pac-12 (North),12,2,.857,8,1,.889,41.8,17.7,19.98,3.98,14,4,NA,,4
2016,93,Washington State,Pac-12 (North),8,5,.615,7,2,.778,38.2,26.4,9.03,3.18,,20,NA,,
2016,94,Stanford,Pac-12 (North),10,3,.769,6,3,.667,26.3,20.4,12.54,5.23,8,7,NA,,12
2016,95,California,Pac-12 (North),5,7,.417,3,6,.333,37.1,42.6,2.42,5.92,,,NA,,
2016,96,Oregon State,Pac-12 (North),4,8,.333,3,6,.333,26.2,30.5,1.53,5.11,,,NA,,
2016,97,Oregon,Pac-12 (North),4,8,.333,2,7,.222,35.4,41.4,0.70,5.12,24,22,NA,,
2016,98,Colorado,Pac-12 (South),10,4,.714,8,1,.889,31.1,21.7,12.18,5.54,,9,NA,,17
2016,99,USC,Pac-12 (South),10,3,.769,7,2,.778,34.4,24.2,17.27,7.04,20,3,NA,,3
2016,100,Utah,Pac-12 (South),9,4,.692,5,4,.556,29.8,23.9,8.65,2.19,,11,NA,,23
2016,101,Arizona State,Pac-12 (South),5,7,.417,2,7,.222,33.3,39.8,-2.60,3.90,,,NA,,
2016,102,UCLA,Pac-12 (South),4,8,.333,2,7,.222,24.9,27.5,2.63,5.13,16,16,NA,,
2016,103,Arizona,Pac-12 (South),3,9,.250,1,8,.111,24.8,38.3,-4.63,5.20,,,NA,,
2016,104,Florida,SEC (East),9,4,.692,6,2,.750,23.9,16.8,10.98,4.75,25,10,NA,,14
2016,105,Tennessee,SEC (East),9,4,.692,4,4,.500,36.4,28.8,10.59,4.44,9,9,NA,,22
2016,106,Georgia,SEC (East),8,5,.615,4,4,.500,24.5,24.0,3.64,2.57,18,9,NA,,
2016,107,Kentucky,SEC (East),7,6,.538,4,4,.500,30.0,31.3,2.30,2.76,,,NA,,
2016,108,South Carolina,SEC (East),6,7,.462,3,5,.375,20.8,26.5,-0.91,2.01,,,NA,,
2016,109,Vanderbilt,SEC (East),6,7,.462,3,5,.375,23.0,24.0,3.21,3.06,,,NA,,
2016,110,Missouri,SEC (East),4,8,.333,2,6,.250,31.4,31.5,-2.50,2.58,,,NA,,
2016,111,Alabama,SEC (West),14,1,.933,8,0,1.000,38.8,13.0,25.62,7.29,1,1,NA,,2
2016,112,LSU,SEC (West),8,4,.667,5,3,.625,28.3,15.8,15.93,5.85,5,5,NA,,13
2016,113,Auburn,SEC (West),8,5,.615,5,3,.625,31.2,17.1,11.97,5.51,,8,NA,,24
2016,114,Texas A&M,SEC (West),8,5,.615,4,4,.500,34.8,24.5,8.77,3.77,,6,NA,,
2016,115,Arkansas,SEC (West),7,6,.538,3,5,.375,30.3,31.1,4.35,4.35,,16,NA,,
2016,116,Mississippi State,SEC (West),6,7,.462,3,5,.375,30.4,31.8,1.68,2.76,,,NA,,
2016,117,Ole Miss,SEC (West),5,7,.417,2,6,.250,32.6,34.0,4.74,5.83,11,11,NA,,
2016,118,Appalachian State,Sun Belt,10,3,.769,7,1,.875,29.2,17.8,8.83,-2.87,,,NA,,
2016,119,Georgia Southern,Sun Belt,5,7,.417,4,4,.500,26.6,26.5,-4.40,-2.40,,,NA,,
2016,120,Arkansas State,Sun Belt,8,5,.615,7,1,.875,27.3,21.5,-0.56,-5.64,,,NA,,
2016,121,Troy,Sun Belt,10,3,.769,6,2,.750,33.7,22.1,4.10,-4.67,,25,NA,,
2016,122,Idaho,Sun Belt,9,4,.692,6,2,.750,30.8,31.3,-1.19,-3.81,,,NA,,
2016,123,Louisiana-Lafayette,Sun Belt,6,7,.462,5,3,.625,23.6,25.3,-6.18,-4.95,,,NA,,
2016,124,Louisiana-Monroe,Sun Belt,4,8,.333,3,5,.375,23.3,39.1,-11.97,-2.55,,,NA,,
2016,125,South Alabama,Sun Belt,6,7,.462,2,6,.250,25.4,27.0,-5.80,-5.26,,,NA,,
2016,126,Georgia State,Sun Belt,3,9,.250,2,6,.250,19.9,26.6,-9.37,-3.20,,,NA,,
2016,127,New Mexico State,Sun Belt,3,9,.250,2,6,.250,24.8,38.8,-12.88,-2.29,,,NA,,
2016,128,Texas State,Sun Belt,2,10,.167,0,8,.000,18.6,41.1,-18.86,-3.36,,,NA,,
