from_id,year,to_id,Wk,Month,Date,TrueYear,Day,WinPts,WinTeamHome,LosePts,Time,TV,Month2,GameDate,Rk,Conf,Overall W,Overall L,Overall Pct,Conference W,Conference L,Conference Pct,PPG,OPPG,SRS SRS,SRS SOS,Polls AP Pre,Polls AP High,Polls AP Post,Polls AP Curr
Iowa,2009,Penn State,4,Sep,26,2009,Sat,21,FALSE,10,NA,NA,9,2009-09-26,34,Big Ten,11,2,0.846,6,2,0.75,23.2,15.4,10.26,1.87,22,7,7,NA
Iowa,2009,Iowa State,2,Sep,12,2009,Sat,35,FALSE,3,NA,NA,9,2009-09-12,34,Big Ten,11,2,0.846,6,2,0.75,23.2,15.4,10.26,1.87,22,7,7,NA
Iowa,2009,Michigan,6,Oct,10,2009,Sat,30,TRUE,28,NA,NA,10,2009-10-10,34,Big Ten,11,2,0.846,6,2,0.75,23.2,15.4,10.26,1.87,22,7,7,NA
Iowa,2009,Georgia Tech,20,Jan,5,2010,Tue,24,TRUE,14,NA,NA,1,2010-01-05,34,Big Ten,11,2,0.846,6,2,0.75,23.2,15.4,10.26,1.87,22,7,7,NA
Iowa State,2009,Nebraska,8,Oct,24,2009,Sat,9,FALSE,7,NA,NA,10,2009-10-24,16,Big 12 (North),7,6,0.538,3,5,0.375,20.5,21.8,-0.96,-0.73,NA,NA,NA,NA
Iowa State,2009,Baylor,7,Oct,17,2009,Sat,24,TRUE,10,NA,NA,10,2009-10-17,16,Big 12 (North),7,6,0.538,3,5,0.375,20.5,21.8,-0.96,-0.73,NA,NA,NA,NA
Iowa State,2009,Army,4,Sep,26,2009,Sat,31,TRUE,10,NA,NA,9,2009-09-26,16,Big 12 (North),7,6,0.538,3,5,0.375,20.5,21.8,-0.96,-0.73,NA,NA,NA,NA
Iowa State,2009,Kent State,3,Sep,19,2009,Sat,34,FALSE,14,NA,NA,9,2009-09-19,16,Big 12 (North),7,6,0.538,3,5,0.375,20.5,21.8,-0.96,-0.73,NA,NA,NA,NA
Iowa State,2009,Colorado,11,Nov,14,2009,Sat,17,TRUE,10,NA,NA,11,2009-11-14,16,Big 12 (North),7,6,0.538,3,5,0.375,20.5,21.8,-0.96,-0.73,NA,NA,NA,NA
Iowa State,2009,Minnesota,18,Dec,31,2009,Thu,14,TRUE,13,NA,NA,12,2009-12-31,16,Big 12 (North),7,6,0.538,3,5,0.375,20.5,21.8,-0.96,-0.73,NA,NA,NA,NA
Kansas,2009,Southern Mississippi,4,Sep,26,2009,Sat,35,TRUE,28,NA,NA,9,2009-09-26,18,Big 12 (North),5,7,0.417,1,7,0.125,29.4,28.4,0.88,2.22,25,16,NA,NA
Kansas,2009,Iowa State,6,Oct,10,2009,Sat,41,TRUE,36,NA,NA,10,2009-10-10,18,Big 12 (North),5,7,0.417,1,7,0.125,29.4,28.4,0.88,2.22,25,16,NA,NA
Kansas,2009,Duke,3,Sep,19,2009,Sat,44,TRUE,16,NA,NA,9,2009-09-19,18,Big 12 (North),5,7,0.417,1,7,0.125,29.4,28.4,0.88,2.22,25,16,NA,NA
Kansas State,2009,Texas A&M,7,Oct,17,2009,Sat,62,TRUE,14,NA,NA,10,2009-10-17,15,Big 12 (North),6,6,0.5,4,4,0.5,23,23.3,-1.08,-0.08,NA,NA,NA,NA
Kansas State,2009,Kansas,10,Nov,7,2009,Sat,17,TRUE,10,NA,NA,11,2009-11-07,15,Big 12 (North),6,6,0.5,4,4,0.5,23,23.3,-1.08,-0.08,NA,NA,NA,NA
Kansas State,2009,Iowa State,5,Oct,3,2009,Sat,24,TRUE,23,NA,NA,10,2009-10-03,15,Big 12 (North),6,6,0.5,4,4,0.5,23,23.3,-1.08,-0.08,NA,NA,NA,NA
Kansas State,2009,Colorado,8,Oct,24,2009,Sat,20,TRUE,6,NA,NA,10,2009-10-24,15,Big 12 (North),6,6,0.5,4,4,0.5,23,23.3,-1.08,-0.08,NA,NA,NA,NA
Kent State,2009,Eastern Michigan,7,Oct,17,2009,Sat,28,FALSE,6,NA,NA,10,2009-10-17,62,MAC (East),5,7,0.417,4,4,0.5,19.3,22.4,-10.69,-7.77,NA,NA,NA,NA
Kent State,2009,Ohio,8,Oct,24,2009,Sat,20,FALSE,11,NA,NA,10,2009-10-24,62,MAC (East),5,7,0.417,4,4,0.5,19.3,22.4,-10.69,-7.77,NA,NA,NA,NA
Kent State,2009,Western Michigan,9,Oct,31,2009,Sat,26,TRUE,14,NA,NA,10,2009-10-31,62,MAC (East),5,7,0.417,4,4,0.5,19.3,22.4,-10.69,-7.77,NA,NA,NA,NA
Kent State,2009,Miami (OH),4,Sep,26,2009,Sat,29,TRUE,19,NA,NA,9,2009-09-26,62,MAC (East),5,7,0.417,4,4,0.5,19.3,22.4,-10.69,-7.77,NA,NA,NA,NA
Kentucky,2009,Georgia,12,Nov,21,2009,Sat,34,FALSE,27,NA,NA,11,2009-11-21,94,SEC (East),7,6,0.538,3,5,0.375,26.1,22.7,6.03,3.56,NA,NA,NA,NA
Kentucky,2009,Miami (OH),1,Sep,5,2009,Sat,42,TRUE,0,NA,NA,9,2009-09-05,94,SEC (East),7,6,0.538,3,5,0.375,26.1,22.7,6.03,3.56,NA,NA,NA,NA
Kentucky,2009,Vanderbilt,11,Nov,14,2009,Sat,24,FALSE,13,NA,NA,11,2009-11-14,94,SEC (East),7,6,0.538,3,5,0.375,26.1,22.7,6.03,3.56,NA,NA,NA,NA
Kentucky,2009,Auburn,7,Oct,17,2009,Sat,21,FALSE,14,NA,NA,10,2009-10-17,94,SEC (East),7,6,0.538,3,5,0.375,26.1,22.7,6.03,3.56,NA,NA,NA,NA
Kentucky,2009,Louisville,3,Sep,19,2009,Sat,31,TRUE,27,NA,NA,9,2009-09-19,94,SEC (East),7,6,0.538,3,5,0.375,26.1,22.7,6.03,3.56,NA,NA,NA,NA
Kentucky,2009,Louisiana-Monroe,8,Oct,24,2009,Sat,36,TRUE,13,NA,NA,10,2009-10-24,94,SEC (East),7,6,0.538,3,5,0.375,26.1,22.7,6.03,3.56,NA,NA,NA,NA
Louisiana Tech,2009,Hawaii,5,Sep,30,2009,Wed,27,TRUE,6,NA,NA,9,2009-09-30,117,WAC,4,8,0.333,3,5,0.375,29.2,25.8,-2.97,-2.05,NA,NA,NA,NA
Louisiana Tech,2009,San Jose State,14,Dec,5,2009,Sat,55,TRUE,20,NA,NA,12,2009-12-05,117,WAC,4,8,0.333,3,5,0.375,29.2,25.8,-2.97,-2.05,NA,NA,NA,NA
Louisiana Tech,2009,New Mexico State,7,Oct,17,2009,Sat,45,TRUE,7,NA,NA,10,2009-10-17,117,WAC,4,8,0.333,3,5,0.375,29.2,25.8,-2.97,-2.05,NA,NA,NA,NA
Louisiana-Lafayette,2009,North Texas,6,Oct,10,2009,Sat,38,TRUE,34,NA,NA,10,2009-10-10,107,Sun Belt,6,6,0.5,4,4,0.5,22.2,30.3,-9.68,-5.35,NA,NA,NA,NA
Louisiana-Lafayette,2009,Kansas State,2,Sep,12,2009,Sat,17,TRUE,15,NA,NA,9,2009-09-12,107,Sun Belt,6,6,0.5,4,4,0.5,22.2,30.3,-9.68,-5.35,NA,NA,NA,NA
Louisiana-Lafayette,2009,Western Kentucky,7,Oct,17,2009,Sat,30,FALSE,22,NA,NA,10,2009-10-17,107,Sun Belt,6,6,0.5,4,4,0.5,22.2,30.3,-9.68,-5.35,NA,NA,NA,NA
Louisiana-Lafayette,2009,Arkansas State,10,Nov,7,2009,Sat,21,FALSE,18,NA,NA,11,2009-11-07,107,Sun Belt,6,6,0.5,4,4,0.5,22.2,30.3,-9.68,-5.35,NA,NA,NA,NA
Louisiana-Lafayette,2009,Louisiana-Monroe,12,Nov,21,2009,Sat,21,TRUE,17,NA,NA,11,2009-11-21,107,Sun Belt,6,6,0.5,4,4,0.5,22.2,30.3,-9.68,-5.35,NA,NA,NA,NA
Louisiana-Monroe,2009,Western Kentucky,11,Nov,14,2009,Sat,21,TRUE,18,NA,NA,11,2009-11-14,105,Sun Belt,6,6,0.5,5,3,0.625,25.6,27.3,-8.15,-5.15,NA,NA,NA,NA
Louisiana-Monroe,2009,Arkansas State,7,Oct,13,2009,Tue,16,TRUE,10,NA,NA,10,2009-10-13,105,Sun Belt,6,6,0.5,5,3,0.625,25.6,27.3,-8.15,-5.15,NA,NA,NA,NA
Louisiana-Monroe,2009,North Texas,10,Nov,7,2009,Sat,33,FALSE,6,NA,NA,11,2009-11-07,105,Sun Belt,6,6,0.5,5,3,0.625,25.6,27.3,-8.15,-5.15,NA,NA,NA,NA
Louisiana-Monroe,2009,Florida International,5,Oct,3,2009,Sat,48,TRUE,35,NA,NA,10,2009-10-03,105,Sun Belt,6,6,0.5,5,3,0.625,25.6,27.3,-8.15,-5.15,NA,NA,NA,NA
Louisiana-Monroe,2009,Florida Atlantic,4,Sep,26,2009,Sat,27,FALSE,25,NA,NA,9,2009-09-26,105,Sun Belt,6,6,0.5,5,3,0.625,25.6,27.3,-8.15,-5.15,NA,NA,NA,NA
Louisville,2009,Syracuse,11,Nov,14,2009,Sat,10,TRUE,9,NA,NA,11,2009-11-14,31,Big East,4,8,0.333,1,6,0.143,18.1,26.3,-4.01,2.83,NA,NA,NA,NA
Louisville,2009,Arkansas State,9,Oct,31,2009,Sat,21,TRUE,13,NA,NA,10,2009-10-31,31,Big East,4,8,0.333,1,6,0.143,18.1,26.3,-4.01,2.83,NA,NA,NA,NA
Louisville,2009,Southern Mississippi,6,Oct,10,2009,Sat,25,TRUE,23,NA,NA,10,2009-10-10,31,Big East,4,8,0.333,1,6,0.143,18.1,26.3,-4.01,2.83,NA,NA,NA,NA
LSU,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,SEC (West),9,4,0.692,5,3,0.625,24.8,16.2,12.7,6,11,4,17,NA
Marshall,2009,Bowling Green State,3,Sep,19,2009,Sat,17,TRUE,10,NA,NA,9,2009-09-19,47,CUSA (East),7,6,0.538,4,4,0.5,21.8,24.3,-3.35,-2.88,NA,NA,NA,NA
Marshall,2009,Ohio,17,Dec,26,2009,Sat,21,TRUE,17,NA,NA,12,2009-12-26,47,CUSA (East),7,6,0.538,4,4,0.5,21.8,24.3,-3.35,-2.88,NA,NA,NA,NA
Marshall,2009,Tulane,6,Oct,10,2009,Sat,31,FALSE,10,NA,NA,10,2009-10-10,47,CUSA (East),7,6,0.538,4,4,0.5,21.8,24.3,-3.35,-2.88,NA,NA,NA,NA
Marshall,2009,Memphis,4,Sep,26,2009,Sat,27,FALSE,16,NA,NA,9,2009-09-26,47,CUSA (East),7,6,0.538,4,4,0.5,21.8,24.3,-3.35,-2.88,NA,NA,NA,NA
Maryland,2009,Clemson,5,Oct,3,2009,Sat,24,TRUE,21,NA,NA,10,2009-10-03,6,ACC (Atlantic),2,10,0.167,1,7,0.125,21.3,31.3,-6.6,2.65,NA,NA,NA,NA
Memphis,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,CUSA (East),2,10,0.167,1,7,0.125,21.8,34.8,-12.06,-0.81,NA,NA,NA,NA
Miami (FL),2009,Georgia Tech,3,Sep,17,2009,Thu,33,TRUE,17,NA,NA,9,2009-09-17,9,ACC (Coastal),9,4,0.692,5,3,0.625,30.3,22.2,12.2,4.73,NA,8,19,NA
Miami (FL),2009,Wake Forest,9,Oct,31,2009,Sat,28,FALSE,27,NA,NA,10,2009-10-31,9,ACC (Coastal),9,4,0.692,5,3,0.625,30.3,22.2,12.2,4.73,NA,8,19,NA
Miami (FL),2009,Oklahoma,5,Oct,3,2009,Sat,21,TRUE,20,NA,NA,10,2009-10-03,9,ACC (Coastal),9,4,0.692,5,3,0.625,30.3,22.2,12.2,4.73,NA,8,19,NA
Miami (FL),2009,Virginia,10,Nov,7,2009,Sat,52,TRUE,17,NA,NA,11,2009-11-07,9,ACC (Coastal),9,4,0.692,5,3,0.625,30.3,22.2,12.2,4.73,NA,8,19,NA
Miami (FL),2009,Duke,12,Nov,21,2009,Sat,34,TRUE,16,NA,NA,11,2009-11-21,9,ACC (Coastal),9,4,0.692,5,3,0.625,30.3,22.2,12.2,4.73,NA,8,19,NA
Miami (FL),2009,South Florida,13,Nov,28,2009,Sat,31,FALSE,10,NA,NA,11,2009-11-28,9,ACC (Coastal),9,4,0.692,5,3,0.625,30.3,22.2,12.2,4.73,NA,8,19,NA
Miami (FL),2009,Florida State,1,Sep,7,2009,Mon,38,FALSE,34,NA,NA,9,2009-09-07,9,ACC (Coastal),9,4,0.692,5,3,0.625,30.3,22.2,12.2,4.73,NA,8,19,NA
Miami (OH),2009,Toledo,9,Oct,31,2009,Sat,31,TRUE,24,NA,NA,10,2009-10-31,65,MAC (East),1,11,0.083,1,7,0.125,15.6,34.2,-16.98,-1.39,NA,NA,NA,NA
Michigan,2009,Western Michigan,1,Sep,5,2009,Sat,31,TRUE,7,NA,NA,9,2009-09-05,42,Big Ten,5,7,0.417,1,7,0.125,29.5,27.5,-1.51,-0.26,NA,22,NA,NA
Michigan,2009,Eastern Michigan,3,Sep,19,2009,Sat,45,TRUE,17,NA,NA,9,2009-09-19,42,Big Ten,5,7,0.417,1,7,0.125,29.5,27.5,-1.51,-0.26,NA,22,NA,NA
Michigan,2009,Indiana,4,Sep,26,2009,Sat,36,TRUE,33,NA,NA,9,2009-09-26,42,Big Ten,5,7,0.417,1,7,0.125,29.5,27.5,-1.51,-0.26,NA,22,NA,NA
Michigan,2009,Notre Dame,2,Sep,12,2009,Sat,38,TRUE,34,NA,NA,9,2009-09-12,42,Big Ten,5,7,0.417,1,7,0.125,29.5,27.5,-1.51,-0.26,NA,22,NA,NA
Michigan State,2009,Illinois,6,Oct,10,2009,Sat,24,FALSE,14,NA,NA,10,2009-10-10,38,Big Ten,6,7,0.462,4,4,0.5,29.7,26.3,2.52,1.68,NA,NA,NA,NA
Michigan State,2009,Western Michigan,10,Nov,7,2009,Sat,49,TRUE,14,NA,NA,11,2009-11-07,38,Big Ten,6,7,0.462,4,4,0.5,29.7,26.3,2.52,1.68,NA,NA,NA,NA
Michigan State,2009,Michigan,5,Oct,3,2009,Sat,26,TRUE,20,NA,NA,10,2009-10-03,38,Big Ten,6,7,0.462,4,4,0.5,29.7,26.3,2.52,1.68,NA,NA,NA,NA
Michigan State,2009,Purdue,11,Nov,14,2009,Sat,40,FALSE,37,NA,NA,11,2009-11-14,38,Big Ten,6,7,0.462,4,4,0.5,29.7,26.3,2.52,1.68,NA,NA,NA,NA
Michigan State,2009,Northwestern,7,Oct,17,2009,Sat,24,TRUE,14,NA,NA,10,2009-10-17,38,Big Ten,6,7,0.462,4,4,0.5,29.7,26.3,2.52,1.68,NA,NA,NA,NA
Middle Tennessee State,2009,Florida International,10,Nov,7,2009,Sat,48,TRUE,21,NA,NA,11,2009-11-07,104,Sun Belt,10,3,0.769,7,1,0.875,32,23.7,1.1,-6.36,NA,NA,NA,NA
Middle Tennessee State,2009,Arkansas State,12,Nov,21,2009,Sat,38,TRUE,14,NA,NA,11,2009-11-21,104,Sun Belt,10,3,0.769,7,1,0.875,32,23.7,1.1,-6.36,NA,NA,NA,NA
Middle Tennessee State,2009,Maryland,3,Sep,19,2009,Sat,32,FALSE,31,NA,NA,9,2009-09-19,104,Sun Belt,10,3,0.769,7,1,0.875,32,23.7,1.1,-6.36,NA,NA,NA,NA
Middle Tennessee State,2009,Memphis,2,Sep,12,2009,Sat,31,TRUE,14,NA,NA,9,2009-09-12,104,Sun Belt,10,3,0.769,7,1,0.875,32,23.7,1.1,-6.36,NA,NA,NA,NA
Middle Tennessee State,2009,Louisiana-Monroe,13,Nov,28,2009,Sat,38,FALSE,19,NA,NA,11,2009-11-28,104,Sun Belt,10,3,0.769,7,1,0.875,32,23.7,1.1,-6.36,NA,NA,NA,NA
Middle Tennessee State,2009,Louisiana-Lafayette,11,Nov,14,2009,Sat,34,TRUE,17,NA,NA,11,2009-11-14,104,Sun Belt,10,3,0.769,7,1,0.875,32,23.7,1.1,-6.36,NA,NA,NA,NA
Middle Tennessee State,2009,North Texas,4,Sep,26,2009,Sat,37,FALSE,21,NA,NA,9,2009-09-26,104,Sun Belt,10,3,0.769,7,1,0.875,32,23.7,1.1,-6.36,NA,NA,NA,NA
Middle Tennessee State,2009,Southern Mississippi,16,Dec,20,2009,Sun,42,TRUE,32,NA,NA,12,2009-12-20,104,Sun Belt,10,3,0.769,7,1,0.875,32,23.7,1.1,-6.36,NA,NA,NA,NA
Middle Tennessee State,2009,Western Kentucky,8,Oct,24,2009,Sat,62,TRUE,24,NA,NA,10,2009-10-24,104,Sun Belt,10,3,0.769,7,1,0.875,32,23.7,1.1,-6.36,NA,NA,NA,NA
Middle Tennessee State,2009,Florida Atlantic,9,Oct,31,2009,Sat,27,FALSE,20,NA,NA,10,2009-10-31,104,Sun Belt,10,3,0.769,7,1,0.875,32,23.7,1.1,-6.36,NA,NA,NA,NA
Minnesota,2009,Syracuse,1,Sep,5,2009,Sat,23,FALSE,20,NA,NA,9,2009-09-05,40,Big Ten,6,7,0.462,3,5,0.375,20.9,23.8,-0.1,2.67,NA,NA,NA,NA
Minnesota,2009,Purdue,6,Oct,10,2009,Sat,35,TRUE,20,NA,NA,10,2009-10-10,40,Big Ten,6,7,0.462,3,5,0.375,20.9,23.8,-0.1,2.67,NA,NA,NA,NA
Minnesota,2009,Northwestern,4,Sep,26,2009,Sat,35,FALSE,24,NA,NA,9,2009-09-26,40,Big Ten,6,7,0.462,3,5,0.375,20.9,23.8,-0.1,2.67,NA,NA,NA,NA
Minnesota,2009,Air Force,2,Sep,12,2009,Sat,20,TRUE,13,NA,NA,9,2009-09-12,40,Big Ten,6,7,0.462,3,5,0.375,20.9,23.8,-0.1,2.67,NA,NA,NA,NA
Minnesota,2009,Michigan State,9,Oct,31,2009,Sat,42,TRUE,34,NA,NA,10,2009-10-31,40,Big Ten,6,7,0.462,3,5,0.375,20.9,23.8,-0.1,2.67,NA,NA,NA,NA
Mississippi State,2009,Vanderbilt,3,Sep,19,2009,Sat,15,FALSE,3,NA,NA,9,2009-09-19,102,SEC (West),5,7,0.417,3,5,0.375,25.6,26.8,5.76,7.93,NA,NA,NA,NA
Mississippi State,2009,Kentucky,9,Oct,31,2009,Sat,31,FALSE,24,NA,NA,10,2009-10-31,102,SEC (West),5,7,0.417,3,5,0.375,25.6,26.8,5.76,7.93,NA,NA,NA,NA
Mississippi State,2009,Middle Tennessee State,7,Oct,17,2009,Sat,27,FALSE,6,NA,NA,10,2009-10-17,102,SEC (West),5,7,0.417,3,5,0.375,25.6,26.8,5.76,7.93,NA,NA,NA,NA
Missouri,2009,Kansas State,11,Nov,14,2009,Sat,38,FALSE,12,NA,NA,11,2009-11-14,14,Big 12 (North),8,5,0.615,4,4,0.5,29,25.4,4.33,1.25,NA,24,NA,NA
Missouri,2009,Illinois,1,Sep,5,2009,Sat,37,TRUE,9,NA,NA,9,2009-09-05,14,Big 12 (North),8,5,0.615,4,4,0.5,29,25.4,4.33,1.25,NA,24,NA,NA
Missouri,2009,Colorado,9,Oct,31,2009,Sat,36,FALSE,17,NA,NA,10,2009-10-31,14,Big 12 (North),8,5,0.615,4,4,0.5,29,25.4,4.33,1.25,NA,24,NA,NA
Missouri,2009,Kansas,13,Nov,28,2009,Sat,41,FALSE,39,NA,NA,11,2009-11-28,14,Big 12 (North),8,5,0.615,4,4,0.5,29,25.4,4.33,1.25,NA,24,NA,NA
Missouri,2009,Bowling Green State,2,Sep,12,2009,Sat,27,TRUE,20,NA,NA,9,2009-09-12,14,Big 12 (North),8,5,0.615,4,4,0.5,29,25.4,4.33,1.25,NA,24,NA,NA
Missouri,2009,Nevada,4,Sep,25,2009,Fri,31,FALSE,21,NA,NA,9,2009-09-25,14,Big 12 (North),8,5,0.615,4,4,0.5,29,25.4,4.33,1.25,NA,24,NA,NA
Missouri,2009,Iowa State,12,Nov,21,2009,Sat,34,TRUE,24,NA,NA,11,2009-11-21,14,Big 12 (North),8,5,0.615,4,4,0.5,29,25.4,4.33,1.25,NA,24,NA,NA
Navy,2009,Army,15,Dec,12,2009,Sat,17,TRUE,3,NA,NA,12,2009-12-12,56,Ind,10,4,0.714,0,0,NA,28,19.4,4.87,-2.63,NA,NA,NA,NA
Navy,2009,Louisiana Tech,2,Sep,12,2009,Sat,32,TRUE,14,NA,NA,9,2009-09-12,56,Ind,10,4,0.714,0,0,NA,28,19.4,4.87,-2.63,NA,NA,NA,NA
Navy,2009,Notre Dame,10,Nov,7,2009,Sat,23,FALSE,21,NA,NA,11,2009-11-07,56,Ind,10,4,0.714,0,0,NA,28,19.4,4.87,-2.63,NA,NA,NA,NA
Navy,2009,Western Kentucky,4,Sep,26,2009,Sat,38,TRUE,22,NA,NA,9,2009-09-26,56,Ind,10,4,0.714,0,0,NA,28,19.4,4.87,-2.63,NA,NA,NA,NA
Navy,2009,Missouri,18,Dec,31,2009,Thu,35,TRUE,13,NA,NA,12,2009-12-31,56,Ind,10,4,0.714,0,0,NA,28,19.4,4.87,-2.63,NA,NA,NA,NA
Navy,2009,Wake Forest,8,Oct,24,2009,Sat,13,TRUE,10,NA,NA,10,2009-10-24,56,Ind,10,4,0.714,0,0,NA,28,19.4,4.87,-2.63,NA,NA,NA,NA
Navy,2009,Air Force,5,Oct,3,2009,Sat,16,TRUE,13,NA,NA,10,2009-10-03,56,Ind,10,4,0.714,0,0,NA,28,19.4,4.87,-2.63,NA,NA,NA,NA
Navy,2009,Rice,6,Oct,10,2009,Sat,63,FALSE,14,NA,NA,10,2009-10-10,56,Ind,10,4,0.714,0,0,NA,28,19.4,4.87,-2.63,NA,NA,NA,NA
Nebraska,2009,Florida Atlantic,1,Sep,5,2009,Sat,49,TRUE,3,NA,NA,9,2009-09-05,13,Big 12 (North),10,4,0.714,6,2,0.75,25.1,10.4,11.41,2.69,24,14,14,NA
Nebraska,2009,Kansas,11,Nov,14,2009,Sat,31,FALSE,17,NA,NA,11,2009-11-14,13,Big 12 (North),10,4,0.714,6,2,0.75,25.1,10.4,11.41,2.69,24,14,14,NA
Nebraska,2009,Kansas State,12,Nov,21,2009,Sat,17,TRUE,3,NA,NA,11,2009-11-21,13,Big 12 (North),10,4,0.714,6,2,0.75,25.1,10.4,11.41,2.69,24,14,14,NA
Nebraska,2009,Oklahoma,10,Nov,7,2009,Sat,10,TRUE,3,NA,NA,11,2009-11-07,13,Big 12 (North),10,4,0.714,6,2,0.75,25.1,10.4,11.41,2.69,24,14,14,NA
Nebraska,2009,Baylor,9,Oct,31,2009,Sat,20,FALSE,10,NA,NA,10,2009-10-31,13,Big 12 (North),10,4,0.714,6,2,0.75,25.1,10.4,11.41,2.69,24,14,14,NA
Nebraska,2009,Colorado,13,Nov,27,2009,Fri,28,FALSE,20,NA,NA,11,2009-11-27,13,Big 12 (North),10,4,0.714,6,2,0.75,25.1,10.4,11.41,2.69,24,14,14,NA
Nebraska,2009,Missouri,6,Oct,8,2009,Thu,27,FALSE,12,NA,NA,10,2009-10-08,13,Big 12 (North),10,4,0.714,6,2,0.75,25.1,10.4,11.41,2.69,24,14,14,NA
Nebraska,2009,Arkansas State,2,Sep,12,2009,Sat,38,TRUE,9,NA,NA,9,2009-09-12,13,Big 12 (North),10,4,0.714,6,2,0.75,25.1,10.4,11.41,2.69,24,14,14,NA
Nebraska,2009,Louisiana-Lafayette,4,Sep,26,2009,Sat,55,TRUE,0,NA,NA,9,2009-09-26,13,Big 12 (North),10,4,0.714,6,2,0.75,25.1,10.4,11.41,2.69,24,14,14,NA
Nebraska,2009,Arizona,18,Dec,30,2009,Wed,33,TRUE,0,NA,NA,12,2009-12-30,13,Big 12 (North),10,4,0.714,6,2,0.75,25.1,10.4,11.41,2.69,24,14,14,NA
Nevada,2009,Hawaii,9,Oct,31,2009,Sat,31,TRUE,21,NA,NA,10,2009-10-31,113,WAC,8,5,0.615,7,1,0.875,38.2,28.5,2.19,-3.66,NA,NA,NA,NA
Nevada,2009,New Mexico State,12,Nov,21,2009,Sat,63,FALSE,20,NA,NA,11,2009-11-21,113,WAC,8,5,0.615,7,1,0.875,38.2,28.5,2.19,-3.66,NA,NA,NA,NA
Nevada,2009,Nevada-Las Vegas,5,Oct,3,2009,Sat,63,TRUE,28,NA,NA,10,2009-10-03,113,WAC,8,5,0.615,7,1,0.875,38.2,28.5,2.19,-3.66,NA,NA,NA,NA
Nevada,2009,Utah State,7,Oct,17,2009,Sat,35,FALSE,32,NA,NA,10,2009-10-17,113,WAC,8,5,0.615,7,1,0.875,38.2,28.5,2.19,-3.66,NA,NA,NA,NA
Nevada,2009,Louisiana Tech,6,Oct,9,2009,Fri,37,TRUE,14,NA,NA,10,2009-10-09,113,WAC,8,5,0.615,7,1,0.875,38.2,28.5,2.19,-3.66,NA,NA,NA,NA
Nevada,2009,San Jose State,10,Nov,8,2009,Sun,62,FALSE,7,NA,NA,11,2009-11-08,113,WAC,8,5,0.615,7,1,0.875,38.2,28.5,2.19,-3.66,NA,NA,NA,NA
Nevada,2009,Fresno State,11,Nov,14,2009,Sat,52,TRUE,14,NA,NA,11,2009-11-14,113,WAC,8,5,0.615,7,1,0.875,38.2,28.5,2.19,-3.66,NA,NA,NA,NA
Nevada,2009,Idaho,8,Oct,24,2009,Sat,70,TRUE,45,NA,NA,10,2009-10-24,113,WAC,8,5,0.615,7,1,0.875,38.2,28.5,2.19,-3.66,NA,NA,NA,NA
Nevada-Las Vegas,2009,Colorado State,10,Nov,7,2009,Sat,35,TRUE,16,NA,NA,11,2009-11-07,77,MWC,5,7,0.417,3,5,0.375,24.8,32.4,-5.61,-0.95,NA,NA,NA,NA
Nevada-Las Vegas,2009,Hawaii,3,Sep,19,2009,Sat,34,TRUE,33,NA,NA,9,2009-09-19,77,MWC,5,7,0.417,3,5,0.375,24.8,32.4,-5.61,-0.95,NA,NA,NA,NA
Nevada-Las Vegas,2009,San Diego State,13,Nov,28,2009,Sat,28,TRUE,24,NA,NA,11,2009-11-28,77,MWC,5,7,0.417,3,5,0.375,24.8,32.4,-5.61,-0.95,NA,NA,NA,NA
Nevada-Las Vegas,2009,New Mexico,8,Oct,24,2009,Sat,34,FALSE,17,NA,NA,10,2009-10-24,77,MWC,5,7,0.417,3,5,0.375,24.8,32.4,-5.61,-0.95,NA,NA,NA,NA
New Mexico,2009,Colorado State,12,Nov,21,2009,Sat,29,TRUE,27,NA,NA,11,2009-11-21,79,MWC,1,11,0.083,1,7,0.125,16.3,35.9,-15.8,0.45,NA,NA,NA,NA
New Mexico State,2009,Utah State,6,Oct,10,2009,Sat,20,TRUE,17,NA,NA,10,2009-10-10,119,WAC,3,10,0.231,1,7,0.125,11.5,31.6,-17.97,-4.12,NA,NA,NA,NA
New Mexico State,2009,New Mexico,4,Sep,26,2009,Sat,20,FALSE,17,NA,NA,9,2009-09-26,119,WAC,3,10,0.231,1,7,0.125,11.5,31.6,-17.97,-4.12,NA,NA,NA,NA
North Carolina,2009,Duke,10,Nov,7,2009,Sat,19,TRUE,6,NA,NA,11,2009-11-07,10,ACC (Coastal),8,5,0.615,4,4,0.5,23.8,17.1,8.04,3.04,21,19,NA,NA
North Carolina,2009,Virginia Tech,9,Oct,29,2009,Thu,20,FALSE,17,NA,NA,10,2009-10-29,10,ACC (Coastal),8,5,0.615,4,4,0.5,23.8,17.1,8.04,3.04,21,19,NA,NA
North Carolina,2009,Miami (FL),11,Nov,14,2009,Sat,33,TRUE,24,NA,NA,11,2009-11-14,10,ACC (Coastal),8,5,0.615,4,4,0.5,23.8,17.1,8.04,3.04,21,19,NA,NA
North Carolina,2009,East Carolina,3,Sep,19,2009,Sat,31,TRUE,17,NA,NA,9,2009-09-19,10,ACC (Coastal),8,5,0.615,4,4,0.5,23.8,17.1,8.04,3.04,21,19,NA,NA
